0.153861908,0.083126539,0.072639253,0.09324622
0.166734933,0.098512742,0.080672314,0.115010509
0.18183148,0.17584066,0.130959395,0.221259734
0.199970743,0.371962292,0.303083171,0.438613939
0.222205968,0.64112311,0.514631951,0.767418983
0.249941486,1.258296766,0.975335458,1.544259115
0.266559391,2.812055327,2.2348109,3.399799943
0.285634874,5.250172052,3.756966393,6.706010178
0.307636044,10.45978545,8.148223009,12.77293413
