3.517334778,1.391728881,1.319811597,1.456285336
3.796858072,1.696592996,1.589936258,1.790931502
4.059046587,1.966739164,1.825342972,2.103263982
4.297399783,2.527237485,2.338689514,2.720834263
4.557421452,2.650984356,2.402888413,2.896698381
4.797941495,2.928601577,2.668095997,3.184222341
5.008125677,2.948191919,2.625648912,3.265842046
5.218309859,3.627831889,3.191147649,4.057147235
